epoch,iteration,model_id,nid,weight_index,arg_1,op_1,arg_2,op_2,arg_3,op_3,result
6,20,TestBatch,2,1,-1.0,*,-592956.8313321177,=,592956.8313321177, ,1548158.4466421176
6,20,TestBatch,0,1,21.686062030641935,*,1301541513.1285508,=,28225309989.161316, ,102382537110.988
6,20,TestBatch,1,1,21.686062030641935,*,1307546478.3692145,=,28355534037.862198, ,102854902817.65274
6,21,TestBatch,2,1,-1.0,*,-427321.3396863604,=,427321.3396863604, ,427321.3396863604
6,21,TestBatch,0,1,15.312080882934126,*,951863189.9074683,=,14575006153.350842, ,14575006153.350842
6,21,TestBatch,1,1,15.312080882934126,*,956190738.9899969,=,14641269934.927385, ,14641269934.927385
6,22,TestBatch,2,1,-1.0,*,-868629.1934110904,=,868629.1934110904, ,1295950.5330974509
6,22,TestBatch,0,1,33.36971637859311,*,1934881500.4040923,=,64566446894.67125, ,79141453048.0221
6,22,TestBatch,1,1,33.36971637859311,*,1943678242.1529663,=,64859991671.8869, ,79501261606.81429
6,23,TestBatch,2,1,-1.0,*,-417133.8637589142,=,417133.8637589142, ,417133.8637589142
6,23,TestBatch,0,1,13.961251243920021,*,940522058.7129025,=,13130864762.13973, ,13130864762.13973
6,23,TestBatch,1,1,13.961251243920021,*,944746437.6562207,=,13189842377.91692, ,13189842377.91692
6,24,TestBatch,2,1,-1.0,*,-410448.4858386276,=,410448.4858386276, ,827582.3495975418
6,24,TestBatch,0,1,12.392561891549455,*,925448371.460084,=,11468676220.75274, ,24599540982.89247
6,24,TestBatch,1,1,12.392561891549455,*,929605046.5505905,=,11520188074.074905, ,24710030451.991825
6,25,TestBatch,2,1,-1.0,*,-356439.0106065772,=,356439.0106065772, ,356439.0106065772
6,25,TestBatch,0,1,10.87303978441184,*,809866126.2346151,=,8805706610.596472, ,8805706610.596472
6,25,TestBatch,1,1,10.87303978441184,*,813475839.0433882,=,8844955161.576563, ,8844955161.576563
6,26,TestBatch,2,1,-1.0,*,-783042.4937225515,=,783042.4937225515, ,1139481.5043291287
6,26,TestBatch,0,1,30.63381183203763,*,1779153157.1950612,=,54502243037.88917, ,63307949648.48564
6,26,TestBatch,1,1,30.63381183203763,*,1787083149.2422101,=,54745168922.09109, ,63590124083.66765
6,27,TestBatch,2,1,-1.0,*,-313104.091647435,=,313104.091647435, ,313104.091647435
6,27,TestBatch,0,1,12.958509001163264,*,718896574.216059,=,9315827727.884235, ,9315827727.884235
6,27,TestBatch,1,1,12.958509001163264,*,722067427.6200556,=,9356917260.261293, ,9356917260.261293
6,28,TestBatch,2,1,-1.0,*,-618003.7489417752,=,618003.7489417752, ,931107.8405892102
6,28,TestBatch,0,1,22.465011078350315,*,1418955516.132947,=,31876851389.61294, ,41192679117.49718
6,28,TestBatch,1,1,22.465011078350315,*,1425214135.3694568,=,32017451340.096313, ,41374368600.357605
6,29,TestBatch,2,1,-1.0,*,-377077.6810275138,=,377077.6810275138, ,377077.6810275138
6,29,TestBatch,0,1,13.934687634508919,*,873154542.0397626,=,12167135799.976778, ,12167135799.976778
6,29,TestBatch,1,1,13.934687634508919,*,876973265.8455298,=,12220348523.372606, ,12220348523.372606
6,30,TestBatch,2,1,-1.0,*,-712344.5316538538,=,712344.5316538538, ,1089422.2126813675
6,30,TestBatch,0,1,28.280294869723672,*,1649492649.938531,=,46648138525.703545, ,58815274325.68032
6,30,TestBatch,1,1,28.280294869723672,*,1656706672.8250678,=,46852153220.13174, ,59072501743.50434
6,31,TestBatch,2,1,-1.0,*,-352012.7184559199,=,352012.7184559199, ,352012.7184559199
6,31,TestBatch,0,1,9.762316591549357,*,823167357.1572115,=,8036020348.397682, ,8036020348.397682
6,31,TestBatch,1,1,9.762316591549357,*,826732244.223021,=,8070821904.547234, ,8070821904.547234
6,32,TestBatch,2,1,-1.0,*,-120250.96375389554,=,120250.96375389554, ,472263.6822098154
6,32,TestBatch,0,1,0.21182303676592795,*,281201964.6991739,=,59565054.10712429, ,8095585402.5048065
6,32,TestBatch,1,1,0.21182303676592795,*,282419764.7469045,=,59823012.21140827, ,8130644916.758642
6,33,TestBatch,2,1,-1.0,*,-712390.944848832,=,712390.944848832, ,712390.944848832
6,33,TestBatch,0,1,25.07448946740056,*,1672961844.9355521,=,41948664160.19951, ,41948664160.19951
6,33,TestBatch,1,1,25.07448946740056,*,1680176337.8556693,=,42129563886.93762, ,42129563886.93762
7,1,TestBatch,2,1,-1.0,*,-877450.8566110835,=,877450.8566110835, ,877450.8566110835
7,1,TestBatch,0,1,35.43383567911735,*,2073710638.2740881,=,73479522002.6416, ,73479522002.6416
7,1,TestBatch,1,1,35.43383567911735,*,2082596718.3661292,=,73794389904.45445, ,73794389904.45445
7,2,TestBatch,2,1,-1.0,*,-938858.2062378394,=,938858.2062378394, ,1816309.0628489228
7,2,TestBatch,0,1,38.99483971597049,*,2218836799.1636457,=,86523185339.28337, ,160002707341.925
7,2,TestBatch,1,1,38.99483971597049,*,2228344760.951866,=,86893946785.2406, ,160688336689.69507
7,3,TestBatch,2,1,-1.0,*,-888770.2670288385,=,888770.2670288385, ,888770.2670288385
7,3,TestBatch,0,1,36.41577588087685,*,2134360041.5107002,=,77724376920.75267, ,77724376920.75267
7,3,TestBatch,1,1,36.41577588087685,*,2143360755.0170333,=,78052144886.56728, ,78052144886.56728
7,4,TestBatch,2,1,-1.0,*,-92925.11301780217,=,92925.11301780217, ,981695.3800466406
7,4,TestBatch,0,1,1.3043734892881975,*,223157384.34983808,=,291080576.0848257, ,78015457496.8375
7,4,TestBatch,1,1,1.3043734892881975,*,224098451.2946324,=,292308078.85926086, ,78344452965.42654
7,5,TestBatch,2,1,-1.0,*,-839977.1253555391,=,839977.1253555391, ,839977.1253555391
7,5,TestBatch,0,1,30.579397321006383,*,2034500083.1421216,=,62213786392.02345, ,62213786392.02345
7,5,TestBatch,1,1,30.579397321006383,*,2043006660.9808164,=,62473912415.59497, ,62473912415.59497
7,6,TestBatch,2,1,-1.0,*,-920701.434200465,=,920701.434200465, ,1760678.5595560041
7,6,TestBatch,0,1,35.89660967970255,*,2230021613.549365,=,80050215438.88203, ,142264001830.9055
7,6,TestBatch,1,1,35.89660967970255,*,2239345698.9081287,=,80384918491.62581, ,142858830907.22076
7,7,TestBatch,2,1,-1.0,*,-504878.44000202394,=,504878.44000202394, ,504878.44000202394
7,7,TestBatch,0,1,17.672295758964466,*,1241527314.2895954,=,21940637890.95856, ,21940637890.95856
7,7,TestBatch,1,1,17.672295758964466,*,1246640296.083163,=,22030996017.42469, ,22030996017.42469
7,8,TestBatch,2,1,-1.0,*,-827690.6231246323,=,827690.6231246323, ,1332569.0631266562
7,8,TestBatch,0,1,30.986466653693657,*,2035342440.8189962,=,63068070671.28528, ,85008708562.24384
7,8,TestBatch,1,1,30.986466653693657,*,2043724591.355521,=,63327803899.371544, ,85358799916.79623
7,9,TestBatch,2,1,-1.0,*,-496121.94487359317,=,496121.94487359317, ,496121.94487359317
7,9,TestBatch,0,1,20.829927409710262,*,1233877154.818611,=,25701571567.371494, ,25701571567.371494
7,9,TestBatch,1,1,20.829927409710262,*,1238901458.236118,=,25806227442.84253, ,25806227442.84253
7,10,TestBatch,2,1,-1.0,*,-540031.9061515534,=,540031.9061515534, ,1036153.8510251465
7,10,TestBatch,0,1,18.438891932075776,*,1343083164.8523924,=,24764965332.50358, ,50466536899.87508
7,10,TestBatch,1,1,18.438891932075776,*,1348552151.2168872,=,24865807381.056496, ,50672034823.899025
7,11,TestBatch,2,1,-1.0,*,-374858.0959125479,=,374858.0959125479, ,374858.0959125479
7,11,TestBatch,0,1,13.373323967659147,*,940444740.5292796,=,12576872188.779202, ,12576872188.779202
7,11,TestBatch,1,1,13.373323967659147,*,944240986.2544183,=,12627640612.722322, ,12627640612.722322
7,12,TestBatch,2,1,-1.0,*,-839381.1710221245,=,839381.1710221245, ,1214239.2669346724
7,12,TestBatch,0,1,30.484729624119907,*,2105841160.1472387,=,64195998398.431564, ,76772870587.21077
7,12,TestBatch,1,1,30.484729624119907,*,2114341702.6645272,=,64455135138.72944, ,77082775751.45177
7,13,TestBatch,2,1,-1.0,*,-484861.2533733699,=,484861.2533733699, ,484861.2533733699
7,13,TestBatch,0,1,19.44877392403135,*,1228783615.6382904,=,23898334742.102943, ,23898334742.102943
7,13,TestBatch,1,1,19.44877392403135,*,1233693880.2970357,=,23993833369.35804, ,23993833369.35804
7,14,TestBatch,2,1,-1.0,*,-139005.20290417603,=,139005.20290417603, ,623866.456277546
7,14,TestBatch,0,1,1.6189427680228086,*,352280811.52856433,=,570322472.1373752, ,24468657214.24032
7,14,TestBatch,1,1,1.6189427680228086,*,353688538.6473087,=,572601501.775616, ,24566434871.133656
7,15,TestBatch,2,1,-1.0,*,-583701.7532081532,=,583701.7532081532, ,583701.7532081532
7,15,TestBatch,0,1,22.048147376324714,*,1486921765.2679486,=,32783870217.692635, ,32783870217.692635
7,15,TestBatch,1,1,22.048147376324714,*,1492833002.9056952,=,32914202056.30615, ,32914202056.30615
7,16,TestBatch,2,1,-1.0,*,-654902.1939515639,=,654902.1939515639, ,1238603.947159717
7,16,TestBatch,0,1,22.890487659923863,*,1668297758.155012,=,38188149246.125946, ,70972019463.81857
7,16,TestBatch,1,1,22.890487659923863,*,1674930053.6323714,=,38339965723.90741, ,71254167780.21356
7,17,TestBatch,2,1,-1.0,*,-115741.51663853414,=,115741.51663853414, ,115741.51663853414
7,17,TestBatch,0,1,0.8347782961897243,*,297850255.4223783,=,248638928.74116716, ,248638928.74116716
7,17,TestBatch,1,1,0.8347782961897243,*,299022387.6039988,=,249617399.24664944, ,249617399.24664944
7,18,TestBatch,2,1,-1.0,*,-138324.35748568983,=,138324.35748568983, ,254065.87412422398
7,18,TestBatch,0,1,1.064353745834734,*,355965140.2954942,=,378872830.4600959, ,627511759.2012631
7,18,TestBatch,1,1,1.064353745834734,*,357365972.38772696,=,380363811.34474933, ,629981210.5913987
7,19,TestBatch,2,1,-1.0,*,-949719.2536174715,=,949719.2536174715, ,949719.2536174715
7,19,TestBatch,0,1,35.36905744113137,*,2449082839.0611753,=,86621751612.8438, ,86621751612.8438
7,19,TestBatch,1,1,35.36905744113137,*,2458700792.3505397,=,86961929555.20145, ,86961929555.20145
7,20,TestBatch,2,1,-1.0,*,-587474.4696395892,=,587474.4696395892, ,1537193.7232570606
7,20,TestBatch,0,1,21.686062030641935,*,1514946271.2276373,=,32853218810.932243, ,119474970423.77603
7,20,TestBatch,1,1,21.686062030641935,*,1520895715.746284,=,32982238833.811478, ,119944168389.01292
7,21,TestBatch,2,1,-1.0,*,-421842.26741084736,=,421842.26741084736, ,421842.26741084736
7,21,TestBatch,0,1,15.312080882934126,*,1101439908.4971755,=,16865336966.600313, ,16865336966.600313
7,21,TestBatch,1,1,15.312080882934126,*,1105711970.1701207,=,16930751120.473333, ,16930751120.473333
7,22,TestBatch,2,1,-1.0,*,-863150.1211355774,=,863150.1211355774, ,1284992.388546425
7,22,TestBatch,0,1,33.36971637859311,*,2253704912.6871104,=,75205493737.41083, ,92070830704.01114
7,22,TestBatch,1,1,33.36971637859311,*,2262446167.0264006,=,75497186915.50609, ,92427938035.97942
7,23,TestBatch,2,1,-1.0,*,-411658.0789267665,=,411658.0789267665, ,411658.0789267665
7,23,TestBatch,0,1,13.961251243920021,*,1085956605.8451645,=,15161313014.198967, ,15161313014.198967
7,23,TestBatch,1,1,13.961251243920021,*,1090125530.6713445,=,15219516421.11428, ,15219516421.11428
7,24,TestBatch,2,1,-1.0,*,-404972.7010064799,=,404972.7010064799, ,816630.7799332464
7,24,TestBatch,0,1,12.392561891549455,*,1068320536.7704744,=,13239228371.94144, ,28400541386.140408
7,24,TestBatch,1,1,12.392561891549455,*,1072421757.7438433,=,13290053006.684835, ,28509569427.799118
7,25,TestBatch,2,1,-1.0,*,-350966.5112453288,=,350966.5112453288, ,350966.5112453288
7,25,TestBatch,0,1,10.87303978441184,*,931870311.3909874,=,10132262969.666456, ,10132262969.666456
7,25,TestBatch,1,1,10.87303978441184,*,935424603.3550928,=,10170908927.59759, ,10170908927.59759
7,26,TestBatch,2,1,-1.0,*,-777569.9943613032,=,777569.9943613032, ,1128536.505606632
7,26,TestBatch,0,1,30.63381183203763,*,2064568468.947904,=,63245601992.108116, ,73377864961.77457
7,26,TestBatch,1,1,30.63381183203763,*,2072443040.1503854,=,63486830124.58291, ,73657739052.1805
7,27,TestBatch,2,1,-1.0,*,-307634.87578580336,=,307634.87578580336, ,307634.87578580336
7,27,TestBatch,0,1,12.958509001163264,*,824108400.0860883,=,10679216120.449833, ,10679216120.449833
7,27,TestBatch,1,1,12.958509001163264,*,827223865.897924,=,10719587912.21532, ,10719587912.21532
7,28,TestBatch,2,1,-1.0,*,-612534.5330801436,=,612534.5330801436, ,920169.408865947
7,28,TestBatch,0,1,22.465011078350315,*,1640889553.7761762,=,36862602003.93111, ,47541818124.380936
7,28,TestBatch,1,1,22.465011078350315,*,1647092785.4205256,=,37001957671.542984, ,47721545583.7583
7,29,TestBatch,2,1,-1.0,*,-371611.74669539917,=,371611.74669539917, ,371611.74669539917
7,29,TestBatch,0,1,13.934687634508919,*,1002673411.3166478,=,13971940786.124966, ,13971940786.124966
7,29,TestBatch,1,1,13.934687634508919,*,1006436780.7628096,=,14024382163.810488, ,14024382163.810488
7,30,TestBatch,2,1,-1.0,*,-706878.5973217392,=,706878.5973217392, ,1078490.3440171382
7,30,TestBatch,0,1,28.280294869723672,*,1907281943.7655585,=,53938495769.38972, ,67910436555.51468
7,30,TestBatch,1,1,28.280294869723672,*,1914440612.2924895,=,54140945026.20594, ,68165327190.016426
7,31,TestBatch,2,1,-1.0,*,-346550.0636844045,=,346550.0636844045, ,346550.0636844045
7,31,TestBatch,0,1,9.762316591549357,*,942900901.7542375,=,9204897117.382244, ,9204897117.382244
7,31,TestBatch,1,1,9.762316591549357,*,946410467.6730573,=,9239158610.980675, ,9239158610.980675
7,32,TestBatch,2,1,-1.0,*,-114788.30898238017,=,114788.30898238017, ,461338.3726667847
7,32,TestBatch,0,1,0.21182303676592795,*,312318511.5005393,=,66156255.54425863, ,9271053372.926502
7,32,TestBatch,1,1,0.21182303676592795,*,313480990.40128016,=,66402495.355189875, ,9305561106.335865
7,33,TestBatch,2,1,-1.0,*,-706931.5676701795,=,706931.5676701795, ,706931.5676701795
7,33,TestBatch,0,1,25.07448946740056,*,1930283094.5941858,=,48400863124.50327, ,48400863124.50327
7,33,TestBatch,1,1,25.07448946740056,*,1937442299.5600014,=,48580376534.01357, ,48580376534.01357
8,1,TestBatch,2,1,-1.0,*,-871993.1172455846,=,871993.1172455846, ,871993.1172455846
8,1,TestBatch,0,1,35.43383567911735,*,2393929599.350985,=,84826108050.77805, ,84826108050.77805
8,1,TestBatch,1,1,35.43383567911735,*,2402760408.075111,=,85139017476.02243, ,85139017476.02243
8,2,TestBatch,2,1,-1.0,*,-933400.4668723405,=,933400.4668723405, ,1805393.5841179253
8,2,TestBatch,0,1,38.99483971597049,*,2562514498.683148,=,99924842145.99983, ,184750950196.7779
8,2,TestBatch,1,1,38.99483971597049,*,2571967189.1034527,=,100293448293.82431, ,185432465769.84674
8,3,TestBatch,2,1,-1.0,*,-883315.8023069589,=,883315.8023069589, ,883315.8023069589
8,3,TestBatch,0,1,36.41577588087685,*,2458501715.9818254,=,89528247491.9453, ,89528247491.9453
8,3,TestBatch,1,1,36.41577588087685,*,2467447191.283064,=,89854003915.66313, ,89854003915.66313
8,4,TestBatch,2,1,-1.0,*,-87470.6482959226,=,87470.6482959226, ,970786.4506028815
8,4,TestBatch,0,1,1.3043734892881975,*,243453970.11117673,=,317554904.4749801, ,89845802396.42027
8,4,TestBatch,1,1,1.3043734892881975,*,244339798.8508765,=,318710355.9990941, ,90172714271.66223
8,5,TestBatch,2,1,-1.0,*,-834525.9333124927,=,834525.9333124927, ,834525.9333124927
8,5,TestBatch,0,1,30.579397321006383,*,2339718631.0313044,=,71547185637.66739, ,71547185637.66739
8,5,TestBatch,1,1,30.579397321006383,*,2348170003.8078275,=,71805623523.70863, ,71805623523.70863
8,6,TestBatch,2,1,-1.0,*,-915250.2421574185,=,915250.2421574185, ,1749776.1754699112
8,6,TestBatch,0,1,35.89660967970255,*,2566041339.340566,=,92112184380.28946, ,163659370017.95685
8,6,TestBatch,1,1,35.89660967970255,*,2575310219.637159,=,92444905758.46414, ,164250529282.1728
8,7,TestBatch,2,1,-1.0,*,-499430.51867420337,=,499430.51867420337, ,499430.51867420337
8,7,TestBatch,0,1,17.672295758964466,*,1418578975.4917216,=,25069547212.33851, ,25069547212.33851
8,7,TestBatch,1,1,17.672295758964466,*,1423636785.346155,=,25158930323.97866, ,25158930323.97866
8,8,TestBatch,2,1,-1.0,*,-822242.7017968117,=,822242.7017968117, ,1321673.220471015
8,8,TestBatch,0,1,30.986466653693657,*,2335492457.7233567,=,72368659161.19783, ,97438206373.53635
8,8,TestBatch,1,1,30.986466653693657,*,2343819436.320748,=,72626682805.83192, ,97785613129.81058
8,9,TestBatch,2,1,-1.0,*,-490677.2922985692,=,490677.2922985692, ,490677.2922985692
8,9,TestBatch,0,1,20.829927409710262,*,1407334355.8938088,=,29314672474.459385, ,29314672474.459385
8,9,TestBatch,1,1,20.829927409710262,*,1412303520.4753456,=,29418179811.9797, ,29418179811.9797
8,10,TestBatch,2,1,-1.0,*,-534587.2535765294,=,534587.2535765294, ,1025264.5458750987
8,10,TestBatch,0,1,18.438891932075776,*,1533274557.4119146,=,28271883866.31961, ,57586556340.77899
8,10,TestBatch,1,1,18.438891932075776,*,1538688404.9404385,=,28371709215.834797, ,57789889027.8145
8,11,TestBatch,2,1,-1.0,*,-369416.710129069,=,369416.710129069, ,369416.710129069
8,11,TestBatch,0,1,13.373323967659147,*,1067494503.2702951,=,14275949825.929033, ,14275949825.929033
8,11,TestBatch,1,1,13.373323967659147,*,1071235643.2427646,=,14325981302.789227, ,14325981302.789227
8,12,TestBatch,2,1,-1.0,*,-833939.7852386455,=,833939.7852386455, ,1203356.4953677144
8,12,TestBatch,0,1,30.484729624119907,*,2409815561.6448216,=,73462575840.73904, ,87738525666.66808
8,12,TestBatch,1,1,30.484729624119907,*,2418260998.409441,=,73720032697.06607, ,88046013999.8553
8,13,TestBatch,2,1,-1.0,*,-479423.1324213611,=,479423.1324213611, ,479423.1324213611
8,13,TestBatch,0,1,19.44877392403135,*,1397491908.045868,=,27179504180.24729, ,27179504180.24729
8,13,TestBatch,1,1,19.44877392403135,*,1402347100.0153956,=,27273931711.22041, ,27273931711.22041
8,14,TestBatch,2,1,-1.0,*,-133567.0819521672,=,133567.0819521672, ,612990.2143735283
8,14,TestBatch,0,1,1.6189427680228086,*,389340654.604459,=,630320237.0691551, ,27809824417.31645
8,14,TestBatch,1,1,1.6189427680228086,*,390693309.0339859,=,632510107.1754717, ,27906441818.39588
8,15,TestBatch,2,1,-1.0,*,-578266.8951287156,=,578266.8951287156, ,578266.8951287156
8,15,TestBatch,0,1,22.048147376324714,*,1693059464.187351,=,37328824583.284065, ,37328824583.284065
8,15,TestBatch,1,1,22.048147376324714,*,1698915662.1794934,=,37457942899.67976, ,37457942899.67976
8,16,TestBatch,2,1,-1.0,*,-649467.3358721264,=,649467.3358721264, ,1227734.231000842
8,16,TestBatch,0,1,22.890487659923863,*,1901521302.6055956,=,43526749912.37573, ,80855574495.65979
8,16,TestBatch,1,1,22.890487659923863,*,1908098558.4373515,=,43677306505.828705, ,81135249405.50847
8,17,TestBatch,2,1,-1.0,*,-110309.91947394417,=,110309.91947394417, ,110309.91947394417
8,17,TestBatch,0,1,0.8347782961897243,*,325811105.6037311,=,271980039.615573, ,271980039.615573
8,17,TestBatch,1,1,0.8347782961897243,*,326928231.16353494,=,272912591.78701603, ,272912591.78701603
8,18,TestBatch,2,1,-1.0,*,-132892.76032109986,=,132892.76032109986, ,243202.67979504404
8,18,TestBatch,0,1,1.064353745834734,*,392511728.5320511,=,417771328.54715484, ,689751368.1627278
8,18,TestBatch,1,1,1.064353745834734,*,393857554.0024672,=,419203762.92783207, ,692116354.714848
8,19,TestBatch,2,1,-1.0,*,-944290.9154111804,=,944290.9154111804, ,944290.9154111804
8,19,TestBatch,0,1,35.36905744113137,*,2793877755.674114,=,98816822823.93694, ,98816822823.93694
8,19,TestBatch,1,1,35.36905744113137,*,2803440735.3456354,=,99155056401.24734, ,99155056401.24734
8,20,TestBatch,2,1,-1.0,*,-582046.131433298,=,582046.131433298, ,1526337.0468444782
8,20,TestBatch,0,1,21.686062030641935,*,1722102492.8314261,=,37345621482.66541, ,136162444306.60236
8,20,TestBatch,1,1,21.686062030641935,*,1727996963.7322295,=,37473449344.25805, ,136628505745.5054
8,21,TestBatch,2,1,-1.0,*,-416417.18620748,=,416417.18620748, ,416417.18620748
8,21,TestBatch,0,1,15.312080882934126,*,1245402028.786217,=,19069696596.544807, ,19069696596.544807
8,21,TestBatch,1,1,15.312080882934126,*,1249619149.8254893,=,19134269494.99127, ,19134269494.99127
8,22,TestBatch,2,1,-1.0,*,-857725.03993221,=,857725.03993221, ,1274142.22613969
8,22,TestBatch,0,1,33.36971637859311,*,2565245960.6700196,=,85601530148.89017, ,104671226745.43497
8,22,TestBatch,1,1,33.36971637859311,*,2573932274.375637,=,85891389973.62212, ,105025659468.61339
8,23,TestBatch,2,1,-1.0,*,-406236.2527721211,=,406236.2527721211, ,406236.2527721211
8,23,TestBatch,0,1,13.961251243920021,*,1225822339.1594338,=,17114013657.414595, ,17114013657.414595
8,23,TestBatch,1,1,13.961251243920021,*,1229936356.3163216,=,17171450484.563704, ,17171450484.563704
8,24,TestBatch,2,1,-1.0,*,-399550.8748518345,=,399550.8748518345, ,805787.1276239556
8,24,TestBatch,0,1,12.392561891549455,*,1205649138.1108127,=,14941081563.531504, ,32055095220.9461
8,24,TestBatch,1,1,12.392561891549455,*,1209695451.4148886,=,14991225751.584864, ,32162676236.148567
8,25,TestBatch,2,1,-1.0,*,-345547.9381863762,=,345547.9381863762, ,345547.9381863762
8,25,TestBatch,0,1,10.87303978441184,*,1048541528.1172115,=,11400833750.826427, ,11400833750.826427
8,25,TestBatch,1,1,10.87303978441184,*,1052040945.3566259,=,11438883053.692837, ,11438883053.692837
8,26,TestBatch,2,1,-1.0,*,-772151.4213023506,=,772151.4213023506, ,1117699.3594887268
8,26,TestBatch,0,1,30.63381183203763,*,2343040550.2623963,=,71776263331.57216, ,83177097082.39859
8,26,TestBatch,1,1,30.63381183203763,*,2350860246.740187,=,72015810442.05644, ,83454693495.74928
8,27,TestBatch,2,1,-1.0,*,-302219.5538706861,=,302219.5538706861, ,302219.5538706861
8,27,TestBatch,0,1,12.958509001163264,*,924157685.7273672,=,11975705688.992298, ,11975705688.992298
8,27,TestBatch,1,1,12.958509001163264,*,927218309.7393465,=,12015366812.800709, ,12015366812.800709
8,28,TestBatch,2,1,-1.0,*,-607119.2111650263,=,607119.2111650263, ,909338.7650357124
8,28,TestBatch,0,1,22.465011078350315,*,1856510864.2538998,=,41706537132.54158, ,53682242821.533875
8,28,TestBatch,1,1,22.465011078350315,*,1862659254.0983927,=,41844660778.51213, ,53860027591.312836
8,29,TestBatch,2,1,-1.0,*,-366199.67397343094,=,366199.67397343094, ,366199.67397343094
8,29,TestBatch,0,1,13.934687634508919,*,1126795166.902444,=,15701538678.859898, ,15701538678.859898
8,29,TestBatch,1,1,13.934687634508919,*,1130503727.4538293,=,15753216311.717115, ,15753216311.717115
8,30,TestBatch,2,1,-1.0,*,-701466.524599771,=,701466.524599771, ,1067666.198573202
8,30,TestBatch,0,1,28.280294869723672,*,2158410140.256496,=,61040475216.25533, ,76742013895.11523
8,30,TestBatch,1,1,28.280294869723672,*,2165513999.8886514,=,61241374461.365814, ,76994590773.08293
8,31,TestBatch,2,1,-1.0,*,-341141.23820606945,=,341141.23820606945, ,341141.23820606945
8,31,TestBatch,0,1,9.762316591549357,*,1057338701.2844033,=,10322075146.43598, ,10322075146.43598
8,31,TestBatch,1,1,9.762316591549357,*,1060793491.1937838,=,10355801899.288643, ,10355801899.288643
8,32,TestBatch,2,1,-1.0,*,-109379.48350404516,=,109379.48350404516, ,450520.7217101146
8,32,TestBatch,0,1,0.21182303676592795,*,339012549.88546944,=,71810667.81850077, ,10393885814.25448
8,32,TestBatch,1,1,0.21182303676592795,*,340120252.77677083,=,72045304.80877064, ,10427847204.097414
8,33,TestBatch,2,1,-1.0,*,-701525.9874871315,=,701525.9874871315, ,701525.9874871315
8,33,TestBatch,0,1,25.07448946740056,*,2180957740.138378,=,54686401883.945496, ,54686401883.945496
8,33,TestBatch,1,1,25.07448946740056,*,2188062201.96036,=,54864542637.07233, ,54864542637.07233
9,1,TestBatch,2,1,-1.0,*,-866589.1587365915,=,866589.1587365915, ,866589.1587365915
9,1,TestBatch,0,1,35.43383567911735,*,2706884625.088817,=,95915305007.72632, ,95915305007.72632
9,1,TestBatch,1,1,35.43383567911735,*,2715660707.092052,=,96226275255.3354, ,96226275255.3354
9,2,TestBatch,2,1,-1.0,*,-927996.5083633474,=,927996.5083633474, ,1794585.6670999387
9,2,TestBatch,0,1,38.99483971597049,*,2898697099.196451,=,113034228768.31424, ,208949533776.04056
9,2,TestBatch,1,1,38.99483971597049,*,2908095062.8958654,=,113400700856.4294, ,209626976111.7648
9,3,TestBatch,2,1,-1.0,*,-877915.0861730712,=,877915.0861730712, ,877915.0861730712
9,3,TestBatch,0,1,36.41577588087685,*,2775345729.1832213,=,101066368065.88493, ,101066368065.88493
9,3,TestBatch,1,1,36.41577588087685,*,2784236510.5996013,=,101390132769.34969, ,101390132769.34969
9,4,TestBatch,2,1,-1.0,*,-82069.93216203491,=,82069.93216203491, ,959985.0183351061
9,4,TestBatch,0,1,1.3043734892881975,*,259447000.407688,=,338415789.2071324, ,101404783855.09207
9,4,TestBatch,1,1,1.3043734892881975,*,260278135.26252976,=,339499899.4778114, ,101729632668.8275
9,5,TestBatch,2,1,-1.0,*,-829128.4576082854,=,829128.4576082854, ,829128.4576082854
9,5,TestBatch,0,1,30.579397321006383,*,2637830909.940193,=,80663279460.69298, ,80663279460.69298
9,5,TestBatch,1,1,30.579397321006383,*,2646227621.6481895,=,80920045844.20174, ,80920045844.20174
9,6,TestBatch,2,1,-1.0,*,-909852.7664532112,=,909852.7664532112, ,1738981.2240614966
9,6,TestBatch,0,1,35.89660967970255,*,2894651279.6919985,=,103908167145.95517, ,184571446606.64813
9,6,TestBatch,1,1,35.89660967970255,*,2903865498.920064,=,104238926377.08824, ,185158972221.28998
9,7,TestBatch,2,1,-1.0,*,-494036.2814554185,=,494036.2814554185, ,494036.2814554185
9,7,TestBatch,0,1,17.672295758964466,*,1589792247.9702325,=,28095278801.438927, ,28095278801.438927
9,7,TestBatch,1,1,17.672295758964466,*,1594795429.5527797,=,28183696506.1015, ,28183696506.1015
9,8,TestBatch,2,1,-1.0,*,-816848.4645780269,=,816848.4645780269, ,1310884.7460334455
9,8,TestBatch,0,1,30.986466653693657,*,2628591068.1030025,=,81450749477.97069, ,109546028279.4096
9,8,TestBatch,1,1,30.986466653693657,*,2636863418.4285073,=,81707080385.47961, ,109890776891.58112
9,9,TestBatch,2,1,-1.0,*,-485286.29162211565,=,485286.29162211565, ,485286.29162211565
9,9,TestBatch,0,1,20.829927409710262,*,1574993499.2291691,=,32807000259.70915, ,32807000259.70915
9,9,TestBatch,1,1,20.829927409710262,*,1579908068.315783,=,32909370377.03332, ,32909370377.03332
9,10,TestBatch,2,1,-1.0,*,-529196.2529000759,=,529196.2529000759, ,1014482.5445221915
9,10,TestBatch,0,1,18.438891932075776,*,1717502992.6109521,=,31668852073.77009, ,64475852333.47923
