run_id,accuracy,best_mae,timestamp,arena_name,gladiator_name,architecture,problem_type,loss_function_name,hidden_activation_name,output_activation_name,weight_initializer_name,normalization_scheme,seed,learning_rate,epoch_count,convergence_condition,runtime_seconds,final_error
4013,-87.91507188612242,1.3204653345186057,2025-06-02T00:07:57.206990,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Normal Random,WIP,599059,0.01,100,Did Not Converge,0.944343,1.6179696291258876
4014,-8.361027008253696,0.13858830459398758,2025-06-02T00:08:01.174592,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Small Random,WIP,599059,0.01,100,Did Not Converge,0.931112,0.9330004715454243
4015,8.812521483625414,0.784525209868401,2025-06-02T00:08:04.265453,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Uniform Random,WIP,599059,1e-06,100,Did Not Converge,0.93208,0.7851343126190146
4016,-62.82605894722997,1.3485926993075248,2025-06-02T00:08:08.212711,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Xavier (Glorot),WIP,599059,0.001,100,Did Not Converge,0.937216,1.401950442626179
4017,50.02875625413452,0.3724272007583923,2025-06-02T00:08:12.561582,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,He (Kaiming),WIP,599059,0.001,100,Did Not Converge,1.110095,0.4302579558889988
4018,-8.245191638941908,0.13877173220450897,2025-06-02T00:08:18.028388,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Large Random,WIP,599059,0.01,100,Did Not Converge,1.070982,0.9320031161569292
4019,-7.211127536515494,0.13877170648689732,2025-06-02T00:08:22.313959,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,0.953633,0.9230997094450442
4020,-49.73097682377681,0.2722557935766611,2025-06-02T00:08:26.600641,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,LeCun,WIP,599059,0.01,100,Did Not Converge,0.944176,1.2892003318767002
4021,27.913513048763818,0.3952540887133914,2025-06-02T00:08:31.067999,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Normal Random,WIP,599059,0.001,100,Did Not Converge,1.102085,0.6206726548691126
4022,-8.32874488229205,0.1386089149819759,2025-06-02T00:08:35.383208,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Small Random,WIP,599059,0.01,100,Did Not Converge,1.107403,0.9327225188573014
4023,-121.07658494331818,0.16317091217572674,2025-06-02T00:08:39.672804,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Uniform Random,WIP,599059,0.01,100,Did Not Converge,1.094971,1.9034939377610092
4024,-115.25457987246992,0.1984520905133504,2025-06-02T00:08:44.047101,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,1.116335,1.8533658278084566
4025,63.95866448951146,0.13668696720684637,2025-06-02T00:08:48.100915,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,He (Kaiming),WIP,599059,0.001,100,Did Not Converge,0.9651,0.31031989964299034
4026,-617632.4699339343,5318.745139739041,2025-06-02T00:08:52.210482,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Large Random,WIP,599059,0.1,100,Did Not Converge,0.984731,5318.745139739041
4027,-14.105715151644826,0.43870247695698616,2025-06-02T00:08:56.256702,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,0.962004,0.9824628741697284
4028,65.43770991027581,0.12889647140629848,2025-06-02T00:09:00.341582,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,LeCun,WIP,599059,0.001,100,Did Not Converge,0.997253,0.29758515438346883
4029,58.5155823527779,0.20580454560229594,2025-06-02T00:09:04.369115,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Normal Random,WIP,599059,0.001,100,Did Not Converge,0.954413,0.3571854410691165
4030,63.54682936698558,0.1387195017329719,2025-06-02T00:09:08.449946,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Small Random,WIP,599059,0.001,100,Did Not Converge,0.848112,0.3138658457651727
4031,-13.488241282107861,0.13038072898322958,2025-06-02T00:09:12.529776,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Uniform Random,WIP,599059,0.01,100,Did Not Converge,0.833146,0.977146355608114
4032,-13.119539019053072,0.12678864098345796,2025-06-02T00:09:16.847370,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,1.032538,0.9739717881940956
4033,36.06836602308697,0.41899078717785987,2025-06-02T00:09:20.942371,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,He (Kaiming),WIP,599059,0.001,100,Did Not Converge,1.009012,0.5504584655014945
4034,-2291957.2957240157,18292.746964497623,2025-06-02T00:09:24.021130,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Large Random,WIP,599059,1e-06,100,Did Not Converge,0.982615,19734.86775422266
4035,-17.565714875530738,0.4574311727644458,2025-06-02T00:09:28.250914,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,0.837793,1.0122538558820622
4036,54.68996162216424,0.2489691261542192,2025-06-02T00:09:32.579719,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,LeCun,WIP,599059,0.001,100,Did Not Converge,1.022639,0.39012446023644703
4037,-53.21574206114072,0.7796359198516185,2025-06-02T00:09:36.694096,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Normal Random,WIP,599059,0.01,100,Did Not Converge,1.002826,1.3192045474092644
4038,-8.360365562477456,0.1385883637196159,2025-06-02T00:09:40.848624,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Small Random,WIP,599059,0.01,100,Did Not Converge,1.017434,0.9329947764238646
4039,28.705231550760256,0.20578406872394142,2025-06-02T00:09:44.988266,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Uniform Random,WIP,599059,0.001,100,Did Not Converge,1.022511,0.613855870679372
4040,20.594762998702056,0.22291648845216697,2025-06-02T00:09:49.205485,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Xavier (Glorot),WIP,599059,0.001,100,Did Not Converge,1.016565,0.683687905244237
4041,94.42915302741277,0.04796561084581999,2025-06-02T00:09:53.870712,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,1.209412,0.04796561084581999
4042,-1.7595986111083267e+24,1.5150339372196022e+22,2025-06-02T00:09:56.952309,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Large Random,WIP,599059,1.0000000000000004e-12,1,Gradient Explosion,0.006349,1.5150339372196022e+22
4043,81.1866271706082,0.16198522850697453,2025-06-02T00:10:01.553870,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,1.075461,0.16198522850697453
4044,94.06585067482185,0.051093684431308205,2025-06-02T00:10:06.336368,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,LeCun,WIP,599059,0.1,100,Did Not Converge,1.253248,0.051093684431308205
4045,90.67469219029526,0.08029193543078958,2025-06-02T00:10:10.937811,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,1.219468,0.08029193543078958
4046,82.44055717629996,0.15118875196097203,2025-06-02T00:10:15.575838,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Small Random,WIP,599059,0.01,100,Did Not Converge,1.230136,0.15118875196097203
4047,90.97287543723981,0.07772454457369647,2025-06-02T00:10:20.271442,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.286249,0.07772454457369647
4048,92.7321673969976,0.06257684550366957,2025-06-02T00:10:24.889195,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,1.218838,0.06257684550366957
4049,92.72870015152985,0.06260669887204079,2025-06-02T00:10:28.902025,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,0.90715,0.06260669887204079
4050,-2.8832880080828442e+23,2.482542981931741e+21,2025-06-02T00:10:31.984174,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Large Random,WIP,599059,1.0000000000000005e-14,1,Gradient Explosion,0.005403,2.482542981931741e+21
4051,84.54268398495083,0.1330892067843639,2025-06-02T00:10:36.725051,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Xavier Kill ReLU,WIP,599059,0.001,100,Did Not Converge,0.906243,0.1330892067843639
4052,93.01487879581737,0.06013197470708626,2025-06-02T00:10:40.653930,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,LeCun,WIP,599059,0.1,100,Did Not Converge,0.906454,0.060142668976438725
4053,85.01534721002282,0.1290195239468179,2025-06-02T00:10:45.723227,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Normal Random,WIP,599059,0.01,100,Did Not Converge,0.778414,0.1290195239468179
4054,82.44137085146603,0.15118174612746713,2025-06-02T00:10:49.658098,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Small Random,WIP,599059,0.01,100,Did Not Converge,0.773045,0.15118174612746713
4055,92.21349633191977,0.06704266095093099,2025-06-02T00:10:53.760788,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,0.964697,0.06704266095093099
4056,92.89660856556411,0.061160988787930276,2025-06-02T00:10:58.924054,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,0.921697,0.061160988787930276
4057,93.94560524574547,0.052129010923930894,2025-06-02T00:11:03.286321,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,1.110431,0.052129010923930894
4058,-4469592185.726515,38483685.74322386,2025-06-02T00:11:07.781550,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Large Random,WIP,599059,1.0000000000000004e-13,100,Did Not Converge,1.107367,38483685.74322386
4059,82.44011883760913,0.1511925261057593,2025-06-02T00:11:12.135436,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,1.111788,0.1511925261057593
4060,94.1361630119931,0.050488287402990585,2025-06-02T00:11:16.523816,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,LeCun,WIP,599059,0.1,100,Did Not Converge,1.118983,0.050488287402990585
4061,87.13882251453369,0.1097563964892941,2025-06-02T00:11:20.914301,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,1.105489,0.1107361658509889
4062,82.44055289976987,0.1511887887823708,2025-06-02T00:11:25.256310,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Small Random,WIP,599059,0.01,100,Did Not Converge,1.098897,0.1511887887823708
4063,90.91651702690669,0.07820979674293205,2025-06-02T00:11:29.740107,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.140602,0.07820979674293205
4064,92.76793855072701,0.062268851899154036,2025-06-02T00:11:34.142672,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,1.103842,0.062268851899154036
4065,89.959492768036,0.08644988184971822,2025-06-02T00:11:38.230296,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,0.988525,0.08644988184971822
4066,82.22409089716976,0.15305255065389853,2025-06-02T00:11:42.362736,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Large Random,WIP,599059,0.01,100,Did Not Converge,1.011607,0.15305255065389853
4067,82.28080879300417,0.1525642032745908,2025-06-02T00:11:46.440527,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,0.967323,0.1525642032745908
4068,90.44462944582689,0.0822728011996022,2025-06-02T00:11:50.572561,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,LeCun,WIP,599059,0.1,100,Did Not Converge,0.989635,0.0822728011996022
4069,87.22871537237873,0.10996217836606408,2025-06-02T00:11:54.688672,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,0.985623,0.10996217836606408
4070,82.32630954801164,0.1521724367230021,2025-06-02T00:11:58.830978,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Small Random,WIP,599059,0.01,100,Did Not Converge,0.992921,0.1521724367230021
4071,92.4484646660879,0.06501955751024092,2025-06-02T00:12:03.008306,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,0.997522,0.06501955751024092
4072,92.29040675808609,0.06638045364392131,2025-06-02T00:12:07.141514,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,0.985261,0.06638045364392131
4073,95.09903832578327,0.04219782406383039,2025-06-02T00:12:11.249665,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,0.991306,0.04219782406383039
4074,81.91136805747249,0.15574512901854518,2025-06-02T00:12:15.384587,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Large Random,WIP,599059,0.1,100,Did Not Converge,0.999002,0.1557451290186122
4075,89.97418893999603,0.08632334617774111,2025-06-02T00:12:19.536356,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,0.985937,0.08632334617774111
4076,96.11023028781337,0.033491349019761564,2025-06-02T00:12:23.667929,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,LeCun,WIP,599059,0.1,100,Did Not Converge,0.993106,0.033491349019761564
4077,93.27997433438847,0.05786016696146065,2025-06-02T00:12:27.775350,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,0.971915,0.05786016696146065
4078,82.44136815154712,0.15118176937406863,2025-06-02T00:12:31.912544,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Small Random,WIP,599059,0.01,100,Did Not Converge,1.005706,0.15118176937406863
4079,96.95328997365795,0.026232511537776372,2025-06-02T00:12:36.081938,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.063017,0.026232511537776372
4080,97.9485771283806,0.017662978650194724,2025-06-02T00:12:40.218583,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,1.012782,0.017662978650194724
4081,nan,0.27050489334816924,2025-06-02T00:12:44.978057,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,1.292507,nan
4082,61.035435416806564,0.31360630817373,2025-06-02T00:12:49.020400,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Large Random,WIP,599059,9.999999999999999e-06,100,Did Not Converge,1.08701,0.33548922646250473
4083,38.921137877559616,0.5258957831523159,2025-06-02T00:12:53.731341,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,1.088142,0.5258957831523159
4084,nan,0.2691720014678322,2025-06-02T00:12:58.620988,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,LeCun,WIP,599059,0.1,100,Did Not Converge,1.271801,nan
4085,nan,0.28425626975823026,2025-06-02T00:13:03.177670,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Normal Random,WIP,599059,0.1,100,Did Not Converge,1.097345,nan
4086,39.14894605331658,0.523934329470385,2025-06-02T00:13:08.109019,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Small Random,WIP,599059,0.1,100,Did Not Converge,1.314765,0.523934329470385
4087,nan,0.21389086641173463,2025-06-02T00:13:12.723493,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.11223,nan
4088,65.6005782444294,0.22666834138914904,2025-06-02T00:13:17.597684,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,1.269689,0.2961828399466231
4089,67.6483101615512,0.26753374336307995,2025-06-02T00:13:21.533262,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,He (Kaiming),WIP,599059,0.01,100,Did Not Converge,0.812488,0.27855164082438016
4090,nan,0.31360630817373,2025-06-02T00:13:25.163134,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Large Random,WIP,599059,9.999999999999999e-06,100,Did Not Converge,0.819741,nan
4091,nan,0.25305745503838356,2025-06-02T00:13:29.248313,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,0.80397,nan
4092,68.41952564299649,0.2663392788072591,2025-06-02T00:13:33.521174,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,LeCun,WIP,599059,0.01,100,Did Not Converge,1.006969,0.2719113899175963
4093,67.47720498883784,0.2766621286070671,2025-06-02T00:13:37.451928,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Normal Random,WIP,599059,0.01,100,Did Not Converge,0.812328,0.2800248753555854
4094,68.28879693491837,0.2124364231311037,2025-06-02T00:13:41.738763,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Small Random,WIP,599059,0.1,100,Did Not Converge,1.050152,0.2730369786061579
4095,68.44117387950266,0.25789170108421905,2025-06-02T00:13:45.618118,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Uniform Random,WIP,599059,0.01,100,Did Not Converge,0.808138,0.271724996198138
4096,68.46237319286368,0.2546434040535519,2025-06-02T00:13:49.864214,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,0.972956,0.27154246775679386
4097,39.14731948603415,0.27108802721834696,2025-06-02T00:13:54.139629,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,0.980332,0.5239483343952497
4098,14.24326502712897,0.2586495140568733,2025-06-02T00:13:58.140679,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Large Random,WIP,599059,9.999999999999999e-06,100,Did Not Converge,0.975168,0.7383750078502885
4099,39.14730399542847,0.5239484677710841,2025-06-02T00:14:02.554062,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,0.970379,0.5239484677710842
4100,63.986772263336135,0.26881116743112937,2025-06-02T00:14:07.137714,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,LeCun,WIP,599059,0.1,100,Did Not Converge,1.144455,0.3100778885901556
4101,45.811491518849415,0.2841102939168493,2025-06-02T00:14:11.644654,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Normal Random,WIP,599059,0.1,100,Did Not Converge,1.1673,0.4665690734123977
4102,39.14889106372327,0.5239348029368878,2025-06-02T00:14:16.124397,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Small Random,WIP,599059,0.1,100,Did Not Converge,1.132521,0.5239348029368878
4103,39.14730399542788,0.2117761179305676,2025-06-02T00:14:20.642536,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.160528,0.5239484677710892
4104,39.14730387917036,0.2285898601920695,2025-06-02T00:14:25.077578,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,ReLU,Tanh,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,1.118381,0.5239484687720795
4105,71.99456039144366,0.2401627729961398,2025-06-02T00:14:29.217742,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,0.983691,0.2411299438739148
4106,-40.563207263334775,1.210264818260161,2025-06-02T00:14:32.539176,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Large Random,WIP,599059,1e-06,100,Did Not Converge,1.041176,1.210264818260161
4107,38.99065265580922,0.5252972531948495,2025-06-02T00:14:36.681341,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,1.010501,0.5252972531948495
4108,70.97885401106407,0.2354298195962178,2025-06-02T00:14:40.846542,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,LeCun,WIP,599059,0.1,100,Did Not Converge,1.000535,0.2498752885611118
4109,71.60317838493178,0.24449978639674494,2025-06-02T00:14:44.958397,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Normal Random,WIP,599059,0.1,100,Did Not Converge,0.989005,0.24449978639674494
4110,39.72020762012504,0.5190157039652256,2025-06-02T00:14:49.125079,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Small Random,WIP,599059,0.01,100,Did Not Converge,0.987393,0.5190157039652256
4111,75.84547195300274,0.20797316784464465,2025-06-02T00:14:53.300041,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Uniform Random,WIP,599059,0.1,100,Did Not Converge,0.989881,0.20797316784464465
4112,76.55109312361847,0.20189769123563497,2025-06-02T00:14:57.471051,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Sigmoid,Tanh,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,0.989445,0.20189769123563497
4113,56.2429103563693,0.2201361206581727,2025-06-02T00:15:01.709057,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,1.004567,0.37675339924429874
4114,63.576972717191396,0.31360630817373,2025-06-02T00:15:05.432140,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,Large Random,WIP,599059,9.999999999999999e-06,100,Did Not Converge,1.012212,0.31360630817373
4115,67.99661223167121,0.26179744318317266,2025-06-02T00:15:09.591153,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,0.97272,0.2755527213361267
4116,63.576972717191396,0.20778404540024484,2025-06-02T00:15:13.744683,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,LeCun,WIP,599059,0.1,100,Did Not Converge,0.84624,0.31360630817373
4117,66.82577457607178,0.24807395908172264,2025-06-02T00:15:17.968089,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,Normal Random,WIP,599059,0.1,100,Did Not Converge,0.869833,0.2856337635238701
4118,70.86333888062103,0.205955681580916,2025-06-02T00:15:22.366146,Customer_Churn_4X3,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,Tanh,Tanh,Small Random,WIP,599059,0.1,100,Did Not Converge,1.026851,0.2508698866573976
